Datum (MEZ),Kernenergie,Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
,Leistung (MW),Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2021-12-08T12:00+01:00,7681.81,35580.19,31796.41,214.66
2021-12-08T13:00+01:00,7679.88,36832.45,29990.5,220.01
2021-12-08T14:00+01:00,7679.32,37143.61,28146.3,240.07
2021-12-08T15:00+01:00,7683.34,37994.81,25930.82,247.19
2021-12-08T16:00+01:00,7680.58,37810.47,24519.31,261.54
2021-12-08T17:00+01:00,7683.37,38058.56,24126.23,292
2021-12-08T18:00+01:00,7685.37,38209.3,23757.03,266.48
2021-12-08T19:00+01:00,7684.86,38159.25,23062.92,252
2021-12-08T20:00+01:00,7677.51,37402.08,22332.34,210.7
2021-12-08T21:00+01:00,7681.21,36191.97,20932.51,196.7
2021-12-08T22:00+01:00,7688.59,34342.74,19261.47,221.21
2021-12-08T23:00+01:00,7688.74,33708.37,18331.86,174.21
2021-12-09T00:00+01:00,7687.17,33245.42,17503.59,189.68
2021-12-09T01:00+01:00,7688.11,33727.94,17761.41,194.74
2021-12-09T02:00+01:00,7688.77,33129.83,17035.92,170.51
2021-12-09T03:00+01:00,7686.62,33168.83,16075.31,181.07
2021-12-09T04:00+01:00,7733.55,33878.35,16138.75,194.96
2021-12-09T05:00+01:00,7865.47,34043.12,15851.19,196.83
2021-12-09T06:00+01:00,7913.26,36846.47,16062.58,247.68
2021-12-09T07:00+01:00,7924.6,39328.11,16053.94,308.2
2021-12-09T08:00+01:00,7925.15,41082.18,16243.67,338.29
2021-12-09T09:00+01:00,7927.44,41708.12,16666.46,346.2
2021-12-09T10:00+01:00,7919.88,41663.45,16814.65,338.99
2021-12-09T11:00+01:00,7921.73,41631.49,16986.53,340
2021-12-09T12:00+01:00,7909.2,41747.85,17155.6,335.64
2021-12-09T13:00+01:00,7896.41,41998.56,17233.41,334.51
2021-12-09T14:00+01:00,7905.89,42021.77,16293.21,342.19
2021-12-09T15:00+01:00,7904.16,42273.16,15723.82,343
2021-12-09T16:00+01:00,7906.25,42337.77,15908.84,349.21
2021-12-09T17:00+01:00,7907.33,42506.9,16407.43,355.69
2021-12-09T18:00+01:00,7875.28,42179.18,16949.51,345
2021-12-09T19:00+01:00,7738.22,41951.3,17538.71,316.3
2021-12-09T20:00+01:00,7652.49,40221.15,18566.36,260.6
2021-12-09T21:00+01:00,7655.74,38728.92,19058.78,220
2021-12-09T22:00+01:00,7657.97,37142.71,19531.08,224.95
2021-12-09T23:00+01:00,7669.09,34095.17,19178.16,194.97
2021-12-10T00:00+01:00,7665.99,31756.62,18570.43,197.97
2021-12-10T01:00+01:00,7667.87,30524.44,17814.89,175.33
2021-12-10T02:00+01:00,7670.25,30136.27,17691.01,152.68
2021-12-10T03:00+01:00,7668.46,29434.54,17383.65,146.78
2021-12-10T04:00+01:00,7668.4,29354.46,17227.83,155.01
2021-12-10T05:00+01:00,7673.06,30901.81,17126.85,200.02
2021-12-10T06:00+01:00,7663.58,33652.52,17944.98,237.98
2021-12-10T07:00+01:00,7665.55,37658.14,19048.32,282.83
2021-12-10T08:00+01:00,7673.93,38556.07,20255.25,299.5
2021-12-10T09:00+01:00,7679.47,39067.19,21308.73,290.81
2021-12-10T10:00+01:00,7685.19,39845.87,21396.79,282.78
2021-12-10T11:00+01:00,7687.09,40339.38,21079.83,266.49
2021-12-10T12:00+01:00,7692.84,40323.61,19679.95,250.79
2021-12-10T13:00+01:00,7687.16,40106.4,17320.19,245.1
2021-12-10T14:00+01:00,7700.87,40520.61,14914.93,242.85
2021-12-10T15:00+01:00,7702.19,40583.43,12598.91,254.61
2021-12-10T16:00+01:00,7704.37,40291.83,12129.3,274.76
2021-12-10T17:00+01:00,7698.31,40056.2,12851.42,300.04
2021-12-10T18:00+01:00,7702.93,39999.36,12720.42,297.35
2021-12-10T19:00+01:00,7697.77,39546.86,12208.8,265.41
2021-12-10T20:00+01:00,7693.75,38171.63,11369.69,254.57
2021-12-10T21:00+01:00,7695.12,36917.16,10654.27,234.28
2021-12-10T22:00+01:00,7689.19,36617.36,9903.34,233.38
2021-12-10T23:00+01:00,7685.95,34908.63,9490.71,213.41
2021-12-11T00:00+01:00,7687.16,31268.7,9445.61,221.11
2021-12-11T01:00+01:00,7687.51,31575.82,9360.96,213.53
2021-12-11T02:00+01:00,7695.39,30497.22,9427.85,208.03
2021-12-11T03:00+01:00,7688.29,30335.83,9420.74,206.6
2021-12-11T04:00+01:00,7689.9,30808.06,9957.98,201.6
2021-12-11T05:00+01:00,7687.61,30995.53,10050.86,206.7
2021-12-11T06:00+01:00,7721.49,31549.61,10391.88,220.07
2021-12-11T07:00+01:00,7854.04,33991.85,10864.12,243.9
2021-12-11T08:00+01:00,7916.13,34824.28,11697.55,273.17
2021-12-11T09:00+01:00,7914.99,35015.74,13163.27,294.98
2021-12-11T10:00+01:00,7923.64,35343,16111.59,291.05
2021-12-11T11:00+01:00,7919.98,35342.85,18212.12,294.14
2021-12-11T12:00+01:00,7919.62,35107.2,19648.48,292.49
2021-12-11T13:00+01:00,7926.79,34236.13,20137.73,253.51
2021-12-11T14:00+01:00,7921.99,34095.22,18981.3,241.09
2021-12-11T15:00+01:00,7928.95,35009.78,17435.66,247.07
2021-12-11T16:00+01:00,7929.01,35379.29,16997.53,263.73
2021-12-11T17:00+01:00,7927.27,35284.77,17334.92,281.59
2021-12-11T18:00+01:00,7930.79,35402.45,17967.65,280.93
2021-12-11T19:00+01:00,7924.82,34978.88,18097.41,234.35
2021-12-11T20:00+01:00,7929.5,33546.72,18361.4,223.4
2021-12-11T21:00+01:00,7915.56,30981.25,19535.93,198.37
2021-12-11T22:00+01:00,7907.77,29355.47,19869.22,174.94
2021-12-11T23:00+01:00,7904.61,26656.68,21102.91,130.01
2021-12-12T00:00+01:00,7905.49,24433.82,22854.91,136.22
2021-12-12T01:00+01:00,7891.49,23289.22,24676.93,120.5
2021-12-12T02:00+01:00,7793.09,22139.07,25243.44,114.17
2021-12-12T03:00+01:00,7643.2,21868.98,26006.24,109.92
2021-12-12T04:00+01:00,7616.57,21196.62,26502.19,106.98
2021-12-12T05:00+01:00,7462.51,21463.42,27543.9,105.9
2021-12-12T06:00+01:00,7462.66,21162.42,29062.35,105.94
2021-12-12T07:00+01:00,7461.39,20773.74,30638.41,108.27
2021-12-12T08:00+01:00,7457.94,20874.65,31987.75,115.73
2021-12-12T09:00+01:00,7448.58,22171.91,33569.57,136.19
2021-12-12T10:00+01:00,7632.38,23915.75,33946.45,175.01
2021-12-12T11:00+01:00,7886.94,24636.71,33919.31,205
2021-12-12T12:00+01:00,7893.84,25087,32924.74,205
2021-12-12T13:00+01:00,7887.57,25930.2,30701.01,195.83
2021-12-12T14:00+01:00,7887.93,27047.74,28585.99,204.57
2021-12-12T15:00+01:00,7887.34,28502.06,25493.75,231.08
2021-12-12T16:00+01:00,7888.92,29322.65,24186.05,253.33
2021-12-12T17:00+01:00,7887.48,29802.53,23710.21,282
2021-12-12T18:00+01:00,7895.13,29877.95,22466.7,290.3
2021-12-12T19:00+01:00,7895.9,29732.59,21544.69,268.64
2021-12-12T20:00+01:00,7843.31,29454.93,20729.11,265.79
2021-12-12T21:00+01:00,7629.8,29149.74,20427.44,233.63
2021-12-12T22:00+01:00,7596.19,29043.97,19648.88,236.53
2021-12-12T23:00+01:00,7585.33,27479.02,18990.79,188.38
2021-12-13T00:00+01:00,7594.33,26333.78,18867.62,183.78
2021-12-13T01:00+01:00,7587.19,25995.76,18852.22,156.62
2021-12-13T02:00+01:00,7581.75,25931.94,18904.22,143.82
2021-12-13T03:00+01:00,7581.38,26315.94,19321.89,137.81
2021-12-13T04:00+01:00,7573.71,26800.82,19145.46,145.13
2021-12-13T05:00+01:00,7563.32,28585.85,19336.71,157.11
2021-12-13T06:00+01:00,7561.3,31053.31,19633.56,269.2
2021-12-13T07:00+01:00,7566.36,35735.01,19797.68,313.61
2021-12-13T08:00+01:00,7577.36,36903.13,19489.55,325
2021-12-13T09:00+01:00,7582.72,36420.7,19889.02,333.19
2021-12-13T10:00+01:00,7762.52,36310.67,20850.44,326.84
2021-12-13T11:00+01:00,7770.97,36017.91,22361.37,324.93
2021-12-13T12:00+01:00,7760.66,36157.35,22900.12,320.65
2021-12-13T13:00+01:00,7748.77,36558,21920.22,320.6
2021-12-13T14:00+01:00,7751.95,36767.47,20455.87,320.94
2021-12-13T15:00+01:00,7758.55,37012.44,18745.53,322.25
2021-12-13T16:00+01:00,7752.9,37567.77,18146.96,331.9
2021-12-13T17:00+01:00,7756.14,37362.8,18740.57,353.73
2021-12-13T18:00+01:00,7756.66,37544.6,19067.37,322.57
2021-12-13T19:00+01:00,7762.71,36987.28,19446.95,315.79
2021-12-13T20:00+01:00,7759.59,36205.08,20175.17,265.06
2021-12-13T21:00+01:00,7754.08,35544.15,21314.01,232.75
2021-12-13T22:00+01:00,7756.99,34392.84,21066.88,236.58
2021-12-13T23:00+01:00,7758.16,32423.06,21699.28,192.04
2021-12-14T00:00+01:00,7782.7,29187.16,22425.15,185.45
2021-12-14T01:00+01:00,7830.07,28987.17,23021.28,160.14
2021-12-14T02:00+01:00,7824.66,28557.65,23012,144.42
2021-12-14T03:00+01:00,7850.47,28679.7,21741.34,144.93
2021-12-14T04:00+01:00,7865.3,29382.76,21922.63,160.86
2021-12-14T05:00+01:00,7866.92,30041.55,22163.97,197.33
2021-12-14T06:00+01:00,7865.25,33273.36,21460.75,217.12
2021-12-14T07:00+01:00,7868.62,36530.09,20530.85,320.08
2021-12-14T08:00+01:00,7876.98,36840.56,19216.13,350.25
2021-12-14T09:00+01:00,7883.88,37367.94,18055.16,364.12
2021-12-14T10:00+01:00,7881.2,37670.94,17972.2,362.6
2021-12-14T11:00+01:00,7880.35,37999.36,17680.5,370.01
2021-12-14T12:00+01:00,7875.7,38944.43,16711.11,371.7
2021-12-14T13:00+01:00,7872.03,39042.83,15259.21,370.47
2021-12-14T14:00+01:00,7869.72,38993.55,13962.77,373.81
2021-12-14T15:00+01:00,7870.72,38860.21,12963.07,372.67
2021-12-14T16:00+01:00,7890.28,38283,12971.12,380
2021-12-14T17:00+01:00,7690.82,38293.73,14062.97,400
2021-12-14T18:00+01:00,7668.28,38217.23,15012.56,393.5
2021-12-14T19:00+01:00,7647.27,38013.68,15584.29,359.92
2021-12-14T20:00+01:00,7639.69,37051.46,16112.21,337.89
2021-12-14T21:00+01:00,7633.35,36111.36,16980.47,288.77
2021-12-14T22:00+01:00,7631.67,34556.8,18672.19,254.7
2021-12-14T23:00+01:00,7633.37,31610.88,20214.89,218.89
2021-12-15T00:00+01:00,7647.02,28350.34,21571.5,230.2
2021-12-15T01:00+01:00,7726.51,27735.16,21643.08,214.8
2021-12-15T02:00+01:00,7713.71,26996.13,22365.94,199.98
2021-12-15T03:00+01:00,7715.75,26751.66,22422.5,185.01
2021-12-15T04:00+01:00,7718.03,27278.29,22785.82,205.7
2021-12-15T05:00+01:00,7710.9,28933.48,23282.05,237.2
2021-12-15T06:00+01:00,7702.2,31504.71,24391.08,270.9
2021-12-15T07:00+01:00,7694.38,34344.08,25297.87,338.32
2021-12-15T08:00+01:00,7708.28,35090.7,25627.32,330.06
2021-12-15T09:00+01:00,7705.7,35131.87,26183.75,330.09
2021-12-15T10:00+01:00,7706.59,35216.91,26893.65,331.44
2021-12-15T11:00+01:00,7706.23,34868.06,27507.42,330.78
2021-12-15T12:00+01:00,7702.25,33782.34,27848.07,330.06
2021-12-15T13:00+01:00,7693.29,33963.98,27124.85,329.94
2021-12-15T14:00+01:00,7699.04,34351.55,26050.9,345.68
2021-12-15T15:00+01:00,7698.28,34601.41,24221.86,349.92
2021-12-15T16:00+01:00,7695.62,35936.48,24337.31,350.17
2021-12-15T17:00+01:00,7703.65,36273.41,24567.33,402
2021-12-15T18:00+01:00,7705.98,36087.02,24284.14,347.99
2021-12-15T19:00+01:00,7707.56,35490.06,24048.01,332.34
2021-12-15T20:00+01:00,7712.33,34875.25,23409.7,322.74
2021-12-15T21:00+01:00,7714.22,33546.09,23503.47,256.78
2021-12-15T22:00+01:00,7719.25,31548.41,23378.21,260.76
2021-12-15T23:00+01:00,7725.07,30791.66,22949.57,251.95
2021-12-16T00:00+01:00,7770.56,28824.57,22176.16,241.19
2021-12-16T01:00+01:00,7792.78,28674.8,21753.28,231.05
2021-12-16T02:00+01:00,7795.48,28227.64,20758.9,208.15
2021-12-16T03:00+01:00,7789.09,28338.53,19208.32,230.62
2021-12-16T04:00+01:00,7796.57,28814.98,18049.52,251.78
2021-12-16T05:00+01:00,7785.38,29865.91,17355.74,266.49
2021-12-16T06:00+01:00,7780.1,32392.22,16740.7,313.93
2021-12-16T07:00+01:00,7773.35,34584.44,16239.3,403.56
2021-12-16T08:00+01:00,7778.2,35737.36,15683.67,411.12
2021-12-16T09:00+01:00,7821.72,36102.27,15147.7,416.8
2021-12-16T10:00+01:00,7871.54,36421.9,15799.28,408.8
2021-12-16T11:00+01:00,7869.91,37106.53,16440.5,404.19
2021-12-16T12:00+01:00,7864.12,37173.49,16972.12,400.18
2021-12-16T13:00+01:00,7870.76,37048.99,16893.65,390.63
2021-12-16T14:00+01:00,7866.98,37264.95,16595.99,395.24
2021-12-16T15:00+01:00,7867.6,37391.81,14963.27,399.72
2021-12-16T16:00+01:00,7860.76,37593.45,14361.65,416.23
2021-12-16T17:00+01:00,7856.07,39046.46,15191.61,425
2021-12-16T18:00+01:00,7862.94,39583.22,15812.58,417.25
2021-12-16T19:00+01:00,7867.68,39263.06,15650.74,404.57
2021-12-16T20:00+01:00,7879.24,37971.9,15918.21,365.76
2021-12-16T21:00+01:00,7858.04,36537.84,15943.16,318.56
2021-12-16T22:00+01:00,7863.35,35490.98,16121.65,285.45
2021-12-16T23:00+01:00,7872.76,33362.47,16253.97,257
2021-12-17T00:00+01:00,7865.41,31993.21,16545.13,289.26
2021-12-17T01:00+01:00,7873.87,30478.78,16514.46,263.02
2021-12-17T02:00+01:00,7871.74,29724.17,16219.17,250.07
2021-12-17T03:00+01:00,7876.91,29532.76,15620.23,240.73
2021-12-17T04:00+01:00,7872.59,30162,15055.04,250
2021-12-17T05:00+01:00,7865.01,30838.55,14410.56,270.09
2021-12-17T06:00+01:00,7856.35,34342.33,14039,303.81
2021-12-17T07:00+01:00,7855.28,36856.9,14161.65,391
2021-12-17T08:00+01:00,7860.23,37426.21,14213.27,403.92
2021-12-17T09:00+01:00,7858.86,38057.69,15318.79,403.92
2021-12-17T10:00+01:00,7862.23,38182.78,16708.33,398.95
2021-12-17T11:00+01:00,7040.7,37901.19,18008.05,392.46
2021-12-17T12:00+01:00,7032.43,37709.8,18138.67,376.13
2021-12-17T13:00+01:00,6862.24,37719.94,17360.98,351.71
2021-12-17T14:00+01:00,7357.59,37478.8,16203.55,361.51
2021-12-17T15:00+01:00,7828.41,37684.47,14507.89,392.1
2021-12-17T16:00+01:00,7855.49,38156.83,13381.64,382.32
2021-12-17T17:00+01:00,7856.79,38188.87,13944.17,397.3
2021-12-17T18:00+01:00,7854.19,38201.84,14351.57,394.42
2021-12-17T19:00+01:00,7857.6,37260.81,14430.36,390.1
2021-12-17T20:00+01:00,7852.44,35890.15,14472.36,341.98
2021-12-17T21:00+01:00,7857.31,34895.14,13730.69,306.78
2021-12-17T22:00+01:00,7863.28,33632.45,12778.59,294.38
2021-12-17T23:00+01:00,7869.82,31584.95,12460.73,269.4
2021-12-18T00:00+01:00,7862.16,28636.27,12026.25,310.12
2021-12-18T01:00+01:00,7864.1,28285.52,12229.04,278.21
2021-12-18T02:00+01:00,7825.6,27473.5,12432.39,258.24
2021-12-18T03:00+01:00,7788.17,27070.02,12803.31,269.89
2021-12-18T04:00+01:00,7682.1,27048.65,13347.72,255.4
2021-12-18T05:00+01:00,7535.06,26866.35,13682.55,237.85
2021-12-18T06:00+01:00,7537.89,28251.22,14149.34,278.2
2021-12-18T07:00+01:00,7522.55,30055.45,15383.49,299.6
2021-12-18T08:00+01:00,7536.44,31149.83,16642.04,313.08
2021-12-18T09:00+01:00,7233.51,32002.32,17983.78,335.28
2021-12-18T10:00+01:00,7410.44,31711.62,20368.19,324.1
2021-12-18T11:00+01:00,7298.25,31028.18,22256.18,312.69
2021-12-18T12:00+01:00,7186.14,30867.77,23642.98,286.58
2021-12-18T13:00+01:00,7183.51,30229.08,24116.9,287.16
2021-12-18T14:00+01:00,7217.98,30436.21,23751.84,286.8
2021-12-18T15:00+01:00,7290.45,30610.77,23230.76,274.7
2021-12-18T16:00+01:00,7521.05,30830.3,23855.87,311.01
2021-12-18T17:00+01:00,7522.27,31128.23,24715.27,332.53
2021-12-18T18:00+01:00,7519.93,30847.15,26276.56,290.93
2021-12-18T19:00+01:00,7524.72,29316.49,27213.75,199.9
2021-12-18T20:00+01:00,7533.94,27068.88,27926.24,178.07
2021-12-18T21:00+01:00,7542.28,24382.8,28250.98,127.71
2021-12-18T22:00+01:00,7539.6,23445.4,29372.03,99.78
2021-12-18T23:00+01:00,7544.93,20029.94,31215.34,80.49
2021-12-19T00:00+01:00,7489.02,19220.83,32816.16,83
2021-12-19T01:00+01:00,6893.66,18497.16,33338.48,71.92
2021-12-19T02:00+01:00,6777.64,17055.8,34569.48,69.9
2021-12-19T03:00+01:00,6745.54,16311.41,34450.99,50.07
2021-12-19T04:00+01:00,6744.56,16908.49,34957.79,42.68
2021-12-19T05:00+01:00,6748.01,17137.75,34599.76,30.85
2021-12-19T06:00+01:00,6743.98,17260.47,34653.74,21.83
2021-12-19T07:00+01:00,6750,19027.11,33668.56,59.96
2021-12-19T08:00+01:00,6741.94,20666.62,33967.43,70.97
2021-12-19T09:00+01:00,6734.33,22551.88,34929.03,86.03
2021-12-19T10:00+01:00,6748.67,22898.83,36836.56,86.8
2021-12-19T11:00+01:00,6734.84,22827.86,38426.47,107.61
2021-12-19T12:00+01:00,6744.05,22660.29,39860.17,100.03
2021-12-19T13:00+01:00,6743.09,22678.78,39308.15,85.78
2021-12-19T14:00+01:00,6754.78,23126.8,37687.06,87.7
2021-12-19T15:00+01:00,6743.27,24092.14,35625.76,99.99
2021-12-19T16:00+01:00,6808.71,24579.75,34135.45,133.78
2021-12-19T17:00+01:00,7229.92,25919.81,33658.13,181.81
2021-12-19T18:00+01:00,7257.69,26731.7,31733.84,197.76
2021-12-19T19:00+01:00,7250.82,26977.66,29209.37,204.09
2021-12-19T20:00+01:00,7262.41,27223.15,27090.89,225.12
2021-12-19T21:00+01:00,7263.89,27093.08,24894.07,239.01
2021-12-19T22:00+01:00,7260.51,26542.38,23054.24,328
2021-12-19T23:00+01:00,7109.58,26538.73,22183.13,207.47
2021-12-20T00:00+01:00,6777.58,26363.78,21327.48,159.25
2021-12-20T01:00+01:00,6772.87,26374.63,20726.32,152.05
2021-12-20T02:00+01:00,6771.06,26545.27,20124.9,148.91
2021-12-20T03:00+01:00,6780.09,27398.8,19291.32,145.51
2021-12-20T04:00+01:00,6836.4,27752.97,18402.66,136.9
2021-12-20T05:00+01:00,7153.61,28382.13,17644.42,138.27
2021-12-20T06:00+01:00,7346.17,31877.58,17504.46,305.12
2021-12-20T07:00+01:00,7482.31,36408.29,16965.28,396.95
2021-12-20T08:00+01:00,7506.76,37666.68,16395.92,436.42
2021-12-20T09:00+01:00,7522.22,38349.31,17935.15,410.03
2021-12-20T10:00+01:00,7592.18,39036.85,20682.06,373.78
2021-12-20T11:00+01:00,7590.36,39560.42,22845.43,364.85
2021-12-20T12:00+01:00,7673.31,39309.49,23920.82,333.09
2021-12-20T13:00+01:00,7686.17,38948.95,22434.67,368.35
2021-12-20T14:00+01:00,7691.14,39543.82,18951.25,404.92
2021-12-20T15:00+01:00,7691.82,40781.08,13993.11,428.82
2021-12-20T16:00+01:00,7722.88,41506.18,10760.59,439.97
2021-12-20T17:00+01:00,7786.69,42008,11285.15,460.08
2021-12-20T18:00+01:00,7787.69,42015.79,11439.58,465.98
2021-12-20T19:00+01:00,7798.75,41718.15,11202.79,442.73
2021-12-20T20:00+01:00,7805.96,41362.07,11048.01,424
2021-12-20T21:00+01:00,7727.27,40198.64,10650.67,373.18
2021-12-20T22:00+01:00,7721.74,39501.91,10218.04,340.99
2021-12-20T23:00+01:00,7686.92,38888.41,10178.89,302.74
2021-12-21T00:00+01:00,7689.47,37341.75,9902.67,283.9
2021-12-21T01:00+01:00,7860.26,37694.69,9576.63,298.09
2021-12-21T02:00+01:00,7885.22,37420.64,9501.18,293.2
2021-12-21T03:00+01:00,7888.21,37447.07,9393.02,294.14
2021-12-21T04:00+01:00,7886.61,37794.03,9273.34,291.12
2021-12-21T05:00+01:00,7887.95,38111.48,9236.48,322.48
2021-12-21T06:00+01:00,7890.12,39488.31,9366.76,399.98
2021-12-21T07:00+01:00,7899.55,41092.18,9389.11,471.02
2021-12-21T08:00+01:00,7910.1,41707.15,9616.73,510.02
2021-12-21T09:00+01:00,7900.32,42230.99,11684.38,513.58
2021-12-21T10:00+01:00,7901.4,41370.34,15603.55,503.39
2021-12-21T11:00+01:00,7894.88,41127.11,18984.4,480
2021-12-21T12:00+01:00,7892.87,40933.65,20537.66,457.26
2021-12-21T13:00+01:00,7895.21,40782.38,20094.15,460
2021-12-21T14:00+01:00,7894.56,40927.96,16637.39,476.21
2021-12-21T15:00+01:00,7890.89,41409.91,12332.24,505.13
2021-12-21T16:00+01:00,7895.22,41303.16,9259.11,539.91
2021-12-21T17:00+01:00,7894.32,41520.22,9782.49,620
2021-12-21T18:00+01:00,7889.71,41388.87,10317.22,600.1
2021-12-21T19:00+01:00,7888.4,40909.88,10323.57,520
2021-12-21T20:00+01:00,7897.14,40469.92,10442.66,470.59
2021-12-21T21:00+01:00,7894.67,40427.4,10909.54,408.25
2021-12-21T22:00+01:00,7889.29,38837.98,10743.05,351.06
2021-12-21T23:00+01:00,7883.79,37855.08,11109.36,297.97
2021-12-22T00:00+01:00,7877.89,36160.47,11500.03,358.65
2021-12-22T01:00+01:00,7881.75,35793.54,11796.36,348.19
2021-12-22T02:00+01:00,7887.88,35365.2,11989.04,335.63
2021-12-22T03:00+01:00,7888.58,35346.19,12249.26,317.55
2021-12-22T04:00+01:00,7895.1,35618.03,12728.61,322
2021-12-22T05:00+01:00,7883.16,36429.94,12899.8,353.28
2021-12-22T06:00+01:00,7874.85,37734.25,13190.48,419.46
2021-12-22T07:00+01:00,7885.87,39005.33,13836.25,505.34
2021-12-22T08:00+01:00,7887.8,39683.68,14449.76,520.59
2021-12-22T09:00+01:00,7881.68,39890.68,17095.98,506.93
2021-12-22T10:00+01:00,7883.67,39393.65,21495.98,485.51
2021-12-22T11:00+01:00,7885.36,39276.07,24817.87,429.25
2021-12-22T12:00+01:00,7875.41,39240.34,25503.64,395.69
2021-12-22T13:00+01:00,7885.02,38962.42,23667.84,400.54
2021-12-22T14:00+01:00,7881.36,39619.62,19264.92,471.13
2021-12-22T15:00+01:00,7877.62,40283.22,14415.03,499.43
2021-12-22T16:00+01:00,7874.2,40533.67,12538.06,505.5
2021-12-22T17:00+01:00,7876.24,40788.84,13778.63,529.2
2021-12-22T18:00+01:00,7875.93,40676.24,14424.8,503.71
2021-12-22T19:00+01:00,7875.33,40666.65,15720.43,450.28
2021-12-22T20:00+01:00,7876,39406.78,16761.32,379.45
2021-12-22T21:00+01:00,7880.45,38551.71,17263.29,347.88
2021-12-22T22:00+01:00,7886.71,36594.34,17175.42,336.15
2021-12-22T23:00+01:00,7889,33803.06,16796.32,280
2021-12-23T00:00+01:00,7886.31,32107.06,16613.25,312.7
2021-12-23T01:00+01:00,7761.28,31761.96,16190.53,300.51
2021-12-23T02:00+01:00,7648.92,31494.92,16104.7,262.77
2021-12-23T03:00+01:00,7643.94,31152.39,15780.82,255.51
2021-12-23T04:00+01:00,7648.04,30970.88,16953.45,259.28
2021-12-23T05:00+01:00,7644.67,31215.33,17457.49,327.56
2021-12-23T06:00+01:00,7676.67,31907.12,18794.17,388.51
2021-12-23T07:00+01:00,7791.09,33305.14,19588.75,417.01
2021-12-23T08:00+01:00,7880.43,34325.71,19995.29,450.06
2021-12-23T09:00+01:00,7884.74,34623.76,21853.93,420.4
2021-12-23T10:00+01:00,7885.22,34656.27,23998.84,364.42
2021-12-23T11:00+01:00,7868.5,34501.03,25715.88,380
2021-12-23T12:00+01:00,7862.26,33844.28,26969.89,346.92
2021-12-23T13:00+01:00,7863.59,33274.14,27157.32,300.26
2021-12-23T14:00+01:00,7877.35,33055.91,26435.5,299.31
2021-12-23T15:00+01:00,7867.65,33110.77,25438.21,306.81
2021-12-23T16:00+01:00,7867.03,33155.55,26364.2,350
2021-12-23T17:00+01:00,7753.01,33370,28070.63,355.04
2021-12-23T18:00+01:00,7746.34,32988.01,30474.23,294.98
2021-12-23T19:00+01:00,7748.51,31638.19,31513.79,230.93
2021-12-23T20:00+01:00,7726.77,29477.02,32160.78,206.79
2021-12-23T21:00+01:00,7587.35,27428.01,33148.84,150.5
2021-12-23T22:00+01:00,7214.85,26108.38,33615.71,138.3
2021-12-23T23:00+01:00,7348.28,24153.84,34055.24,98.85
2021-12-24T00:00+01:00,7348.96,21657.81,33922.54,110.06
2021-12-24T01:00+01:00,7355.11,21246.64,32804.86,98.51
2021-12-24T02:00+01:00,7354.81,20992.33,31695.19,91.94
2021-12-24T03:00+01:00,7211.21,21158.97,30934.09,100.17
2021-12-24T04:00+01:00,7057.47,21577.97,30365.48,110.09
2021-12-24T05:00+01:00,7045.5,21525.82,30039.11,110
2021-12-24T06:00+01:00,7033.1,21616.43,30046.56,88.88
2021-12-24T07:00+01:00,7025.78,22712.15,29399.79,158
2021-12-24T08:00+01:00,7030.35,24003,29488.09,207.73
2021-12-24T09:00+01:00,7026.04,24544.12,29972.29,201.81
2021-12-24T10:00+01:00,7022.34,24660.61,29973.11,203.1
2021-12-24T11:00+01:00,7017.6,24701.3,31587.13,234.2
2021-12-24T12:00+01:00,7007.07,24491.49,33025.99,244.65
2021-12-24T13:00+01:00,7011.57,24707.27,32745.22,220.94
2021-12-24T14:00+01:00,7010.6,24128.43,31939.27,225.34
2021-12-24T15:00+01:00,7005.51,24209.33,31143.2,228.65
2021-12-24T16:00+01:00,7000.22,24481.1,30628.18,264.24
2021-12-24T17:00+01:00,6994.66,24744.39,29561.12,278.57
2021-12-24T18:00+01:00,6995.68,24595.09,26981.33,243.09
2021-12-24T19:00+01:00,6999.32,24216.18,24710.71,248.83
2021-12-24T20:00+01:00,7005.93,24189.69,22973.98,250
2021-12-24T21:00+01:00,7017.15,24229.08,20710.17,267.03
2021-12-24T22:00+01:00,7007.77,24794.76,19165.48,274.33
2021-12-24T23:00+01:00,7018.14,24795.67,17736.33,248.85
2021-12-25T00:00+01:00,7058.17,23858.73,16509.35,180.25
2021-12-25T01:00+01:00,7211.86,24209.08,15742.83,157.15
2021-12-25T02:00+01:00,7214.44,23177.04,15349.76,184.07
2021-12-25T03:00+01:00,7221.26,22703.83,15003.69,162.22
2021-12-25T04:00+01:00,7215.77,22298.59,15095.26,135
2021-12-25T05:00+01:00,7223.79,22505.13,15446.69,125.31
2021-12-25T06:00+01:00,7222.95,23377.15,15646.02,128.03
2021-12-25T07:00+01:00,7214.4,23669.75,15881.24,142.46
2021-12-25T08:00+01:00,7213.81,24068.69,16336.95,174.47
